46.14.111.23 - - [20/May/2015:13:21:10 +0200] "GET /wp-content/themes/zerif-lite/css/style-mobile.css?ver=v1 HTTP/1.1" 304 - "http://tournoi.bareit.fr/?page_id=2" "Mozilla/5.0 (iPhone; CPU iPhone OS 8_3 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12F70 Safari/600.1.4"
46.14.111.23 - - [20/May/2015:13:21:10 +0200] "GET /wp-content/themes/zerif-lite/style.css?ver=v1 HTTP/1.1" 200 18618 "http://tournoi.bareit.fr/?page_id=2" "Mozilla/5.0 (iPhone; CPU iPhone OS 8_3 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12F70 Safari/600.1.4"
46.14.111.23 - - [20/May/2015:13:21:10 +0200] "GET /wp-content/themes/zerif-lite/css/responsive.css?ver=v1 HTTP/1.1" 304 - "http://tournoi.bareit.fr/?page_id=2" "Mozilla/5.0 (iPhone; CPU iPhone OS 8_3 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12F70 Safari/600.1.4"
46.14.111.23 - - [20/May/2015:13:21:11 +0200] "GET /wp-content/uploads/2015/05/logo3.png HTTP/1.1" 304 - "http://tournoi.bareit.fr/?page_id=2" "Mozilla/5.0 (iPhone; CPU iPhone OS 8_3 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12F70 Safari/600.1.4"
46.14.111.23 - - [20/May/2015:13:21:11 +0200] "GET /wp-content/themes/zerif-lite/images/map25-redish.png HTTP/1.1" 304 - "http://tournoi.bareit.fr/?page_id=2" "Mozilla/5.0 (iPhone; CPU iPhone OS 8_3 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12F70 Safari/600.1.4"
46.14.111.23 - - [20/May/2015:13:21:11 +0200] "GET /wp-content/themes/zerif-lite/images/telephone65-blue.png HTTP/1.1" 304 - "http://tournoi.bareit.fr/?page_id=2" "Mozilla/5.0 (iPhone; CPU iPhone OS 8_3 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12F70 Safari/600.1.4"
46.14.111.23 - - [20/May/2015:13:21:11 +0200] "GET /wp-content/themes/zerif-lite/images/envelope4-green.png HTTP/1.1" 304 - "http://tournoi.bareit.fr/?page_id=2" "Mozilla/5.0 (iPhone; CPU iPhone OS 8_3 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12F70 Safari/600.1.4"
46.14.111.23 - - [20/May/2015:13:21:11 +0200] "GET /wp-content/themes/zerif-lite/js/bootstrap.min.js?ver=20120206 HTTP/1.1" 304 - "http://tournoi.bareit.fr/?page_id=2" "Mozilla/5.0 (iPhone; CPU iPhone OS 8_3 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12F70 Safari/600.1.4"
46.14.111.23 - - [20/May/2015:13:21:11 +0200] "GET /wp-content/themes/zerif-lite/js/jquery.nav.js?ver=20120206 HTTP/1.1" 304 - "http://tournoi.bareit.fr/?page_id=2" "Mozilla/5.0 (iPhone; CPU iPhone OS 8_3 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12F70 Safari/600.1.4"
46.14.111.23 - - [20/May/2015:13:21:11 +0200] "GET /wp-content/themes/zerif-lite/js/jquery.knob.js?ver=20120206 HTTP/1.1" 304 - "http://tournoi.bareit.fr/?page_id=2" "Mozilla/5.0 (iPhone; CPU iPhone OS 8_3 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12F70 Safari/600.1.4"
46.14.111.23 - - [20/May/2015:13:21:11 +0200] "GET /wp-content/themes/zerif-lite/js/owl.carousel.min.js?ver=20120206 HTTP/1.1" 304 - "http://tournoi.bareit.fr/?page_id=2" "Mozilla/5.0 (iPhone; CPU iPhone OS 8_3 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12F70 Safari/600.1.4"
46.14.111.23 - - [20/May/2015:13:21:11 +0200] "GET /wp-content/themes/zerif-lite/js/jquery.scrollTo.min.js?ver=20120206 HTTP/1.1" 304 - "http://tournoi.bareit.fr/?page_id=2" "Mozilla/5.0 (iPhone; CPU iPhone OS 8_3 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12F70 Safari/600.1.4"
46.14.111.23 - - [20/May/2015:13:21:11 +0200] "GET /wp-content/themes/zerif-lite/js/smoothscroll.js?ver=20120206 HTTP/1.1" 304 - "http://tournoi.bareit.fr/?page_id=2" "Mozilla/5.0 (iPhone; CPU iPhone OS 8_3 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12F70 Safari/600.1.4"
46.14.111.23 - - [20/May/2015:13:21:11 +0200] "GET /wp-content/themes/zerif-lite/js/jquery.vegas.min.js?ver=20120206 HTTP/1.1" 304 - "http://tournoi.bareit.fr/?page_id=2" "Mozilla/5.0 (iPhone; CPU iPhone OS 8_3 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12F70 Safari/600.1.4"
46.14.111.23 - - [20/May/2015:13:21:11 +0200] "GET /wp-content/themes/zerif-lite/js/zerif.js?ver=20120206 HTTP/1.1" 304 - "http://tournoi.bareit.fr/?page_id=2" "Mozilla/5.0 (iPhone; CPU iPhone OS 8_3 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12F70 Safari/600.1.4"
46.14.111.23 - - [20/May/2015:13:21:11 +0200] "GET /wp-content/themes/zerif-lite/js/navigation.js?ver=20120206 HTTP/1.1" 304 - "http://tournoi.bareit.fr/?page_id=2" "Mozilla/5.0 (iPhone; CPU iPhone OS 8_3 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12F70 Safari/600.1.4"
46.14.111.23 - - [20/May/2015:13:21:11 +0200] "GET /wp-content/themes/zerif-lite/js/skip-link-focus-fix.js?ver=20130115 HTTP/1.1" 304 - "http://tournoi.bareit.fr/?page_id=2" "Mozilla/5.0 (iPhone; CPU iPhone OS 8_3 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12F70 Safari/600.1.4"
41.208.130.236 - - [20/May/2015:13:21:52 +0200] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 47 "http://tournoi.bareit.fr/wp-admin/plugin-install.php?tab=search&s=tournament" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.152 Safari/537.36"
41.208.130.236 - - [20/May/2015:13:22:19 +0200] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 84 "http://tournoi.bareit.fr/wp-admin/post.php?post=31&action=edit" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.152 Safari/537.36"
41.208.130.236 - - [20/May/2015:13:23:19 +0200] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 47 "http://tournoi.bareit.fr/wp-admin/post.php?post=31&action=edit" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.152 Safari/537.36"
41.208.130.236 - - [20/May/2015:13:23:52 +0200] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 47 "http://tournoi.bareit.fr/wp-admin/plugin-install.php?tab=search&s=tournament" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.152 Safari/537.36"
41.208.130.236 - - [20/May/2015:13:25:20 +0200] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 47 "http://tournoi.bareit.fr/wp-admin/post.php?post=31&action=edit" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.152 Safari/537.36"
41.208.130.236 - - [20/May/2015:13:25:53 +0200] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 47 "http://tournoi.bareit.fr/wp-admin/plugin-install.php?tab=search&s=tournament" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.152 Safari/537.36"
41.208.130.236 - - [20/May/2015:13:27:21 +0200] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 84 "http://tournoi.bareit.fr/wp-admin/post.php?post=31&action=edit" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.152 Safari/537.36"
